Time,Output Speed,Input Torque,Input Speed,Weight on bit
4.035,13.202216,3.147014,50.122038,521.312609
4.036,13.611905,3.155629,41.97757,521.340235
4.037,14.034516,3.163094,31.336403,521.394257
4.038,14.467355,3.169174,23.547636,521.446417
4.039,14.893746,3.17382,20.049746,521.485938
4.04,15.326795,3.177017,19.266941,521.497693
4.041,15.778472,3.179188,21.839804,521.553341
4.042,16.231315,3.180301,27.127337,521.637937
4.043,16.669343,3.180254,31.096973,521.69528
4.044,17.106331,3.179694,33.451488,521.820673
4.045,17.554887,3.178417,36.527639,521.93747
4.046,18.012332,3.176875,38.059842,522.101847
4.047,18.476181,3.175273,34.493964,522.304931
4.048,18.944138,3.173714,25.738423,522.529114
4.049,19.414085,3.17239,13.155694,522.775901
4.05,19.884077,3.171618,-0.647306,523.065532
4.051,20.352334,3.171502,-15.277012,523.386481
4.052,20.817234,3.172051,-35.407041,523.709086
4.053,21.277306,3.173436,-65.529886,524.045521
4.054,21.731221,3.175947,-104.803779,524.423884
4.055,22.191959,3.179262,-144.341119,524.775214
4.056,22.671369,3.18384,-169.271885,525.189741
4.057,23.15188,3.189216,-167.280581,525.579918
4.058,23.617415,3.19563,-135.488345,526.003551
4.059,24.081656,3.202958,-83.783187,526.442518
4.06,24.55713,3.210977,-27.690795,526.879833
4.061,25.026915,3.219677,20.13689,527.32847
4.062,25.48972,3.228921,50.636143,527.791897
4.063,25.958559,3.238516,62.717362,528.260087
4.064,26.416977,3.248436,61.912161,528.763272
4.065,26.864129,3.25803,54.992857,529.224158
4.066,27.313452,3.26751,48.428445,529.714377
4.067,27.763065,3.276662,46.817236,530.235735
4.068,28.225414,3.284978,50.720944,530.715144
4.069,28.697668,3.292642,56.859744,531.196293
4.07,29.163032,3.299494,62.264816,531.677563
4.071,29.634502,3.305486,62.873114,532.155819
4.072,30.109779,3.310477,55.26619,532.614279
4.073,30.572571,3.314713,44.296859,533.096595
4.074,31.036362,3.317911,36.922937,533.546552
4.075,31.513485,3.320382,35.046503,534.011521
4.076,32.001004,3.322086,38.98123,534.461109
4.077,32.496191,3.323455,46.276799,534.964454
4.078,32.996525,3.324084,51.979401,535.424276
4.079,33.499677,3.324405,52.450255,535.890092
4.08,34.003506,3.324605,46.587072,536.391729
4.081,34.50605,3.324534,37.66754,536.872999
4.082,35.00552,3.324452,30.90485,537.363957
4.083,35.50029,3.324357,27.869053,537.854907
4.084,35.98889,3.324251,27.190846,538.347921
4.085,36.484168,3.324099,28.680679,538.840981
4.086,36.997855,3.323903,32.687152,539.337425
4.087,37.512276,3.323507,37.663297,539.821088
4.088,38.025423,3.323159,42.708884,540.34166
4.089,38.549636,3.322606,47.43356,540.87571
4.09,39.081994,3.321751,50.750946,541.423051
4.091,39.619791,3.320406,53.604129,541.988409
4.092,40.160535,3.31837,56.507669,542.566539
4.093,40.70193,3.315581,56.624901,543.175239
4.094,41.241875,3.311933,52.524822,543.823005
4.095,41.792625,3.307087,47.790118,544.479654
4.096,42.351178,3.301093,45.082792,545.170844
4.097,42.900591,3.293816,44.954694,545.88616
4.098,43.453735,3.285155,47.949526,546.618896
4.099,44.022372,3.275073,53.449099,547.365497
4.1,44.603038,3.26357,59.510561,548.128601
4.101,45.192514,3.250518,62.144803,548.893903
4.102,45.787825,3.23612,58.606193,549.694618
4.103,46.386225,3.220342,50.438724,550.522591
4.104,46.999359,3.203433,42.56421,551.390766
4.105,47.63783,3.185504,38.958996,552.2861
4.106,48.282899,3.166733,39.100749,553.202566
4.107,48.917398,3.147256,41.762836,554.136525
4.108,49.553999,3.127179,45.758863,555.076126
4.109,50.204286,3.106921,49.22733,556.068919
4.11,50.85047,3.086347,51.542155,557.043491
4.111,51.490456,3.066217,50.732506,558.091269
4.112,52.136525,3.046456,46.827873,559.153348
4.113,52.785717,3.027418,42.699177,560.249045
4.114,53.435314,3.009071,39.591997,561.351808
4.115,54.082827,2.991789,38.756713,562.50259
4.116,54.725986,2.975599,40.096476,563.682906
4.117,55.362731,2.960598,42.984436,564.871925
4.118,55.991201,2.946944,47.75592,566.075583
4.119,56.609725,2.93484,53.029307,567.296814
4.12,57.216811,2.924297,57.08701,568.536029
4.121,57.796968,2.915185,59.548022,569.797143
4.122,58.350292,2.907335,59.674056,571.081612
4.123,58.891146,2.900596,56.778542,572.397579
4.124,59.418544,2.894565,52.40517,573.708965
4.125,59.931639,2.889195,49.613593,575.043969
4.126,60.429707,2.884377,50.251868,576.408574
4.127,60.926315,2.879887,53.145601,577.789663
4.128,61.41971,2.875574,57.201429,579.191363
4.129,61.894131,2.871206,61.654453,580.613551
4.13,62.363568,2.866467,63.046262,582.059038
4.131,62.826671,2.861182,59.76337,583.552538
4.132,63.268059,2.854974,54.424718,585.056499
4.133,63.70208,2.847967,50.689756,586.606848
4.134,64.141891,2.840158,49.636399,588.184043
4.135,64.599508,2.831418,49.974232,589.757592
4.136,65.085858,2.821923,51.807024,591.338322
4.137,65.596661,2.81173,53.762413,592.925475
4.138,66.127907,2.800912,53.217145,594.515858
4.139,66.67585,2.789676,49.76307,596.108731
4.14,67.251172,2.778293,45.028387,597.707878
4.141,67.863539,2.766884,42.054414,599.27869
4.142,68.507489,2.756153,42.633363,600.886797
4.143,69.177903,2.74607,46.54641,602.457299
4.144,69.884168,2.737135,51.791785,604.026729
4.145,70.634737,2.729671,57.183662,605.593694
4.146,71.423007,2.72384,62.193004,607.138376
4.147,72.256965,2.71989,64.680978,608.657447
4.148,73.143744,2.718107,64.444991,610.155949
4.149,74.075503,2.718696,62.136394,611.636564
4.15,75.044896,2.721856,59.595128,613.099897
4.151,76.059231,2.727734,59.667162,614.547943
4.152,77.125025,2.73621,61.810362,615.955722
4.153,78.233874,2.747352,65.242092,617.342768
4.154,79.377928,2.761022,68.279776,618.699145
4.155,80.54987,2.776922,68.311508,620.009759
4.156,81.757071,2.794645,66.081986,621.268613
4.157,83.006142,2.813723,63.520588,622.47122
4.158,84.288803,2.833543,61.51331,623.616031
4.159,85.611522,2.853431,61.288208,624.697263
4.16,86.980064,2.872756,63.883188,625.723468
4.161,88.371192,2.890771,66.942121,626.684816
4.162,89.777729,2.906697,67.343552,627.56064
4.163,91.20722,2.919815,65.527818,628.342665
4.164,92.652312,2.929419,63.286758,629.026154
4.165,94.120388,2.934762,61.474808,629.606259
4.166,95.618116,2.935174,61.340727,630.075407
4.167,97.137316,2.930192,63.959109,630.442053
4.168,98.670422,2.919543,69.030876,630.702788
4.169,100.210458,2.902888,73.746934,630.819708
4.17,101.765185,2.880585,75.020005,630.846667
4.171,103.34165,2.852587,73.516475,630.760381
4.172,104.917878,2.819074,71.272443,630.574594
4.173,106.487932,2.780269,70.340048,630.293357
4.174,108.060575,2.73641,72.224336,629.919285
4.175,109.629643,2.68776,76.786593,629.459959
4.176,111.189513,2.634524,81.223327,628.926617
4.177,112.73507,2.57706,82.387462,628.338768
4.178,114.275864,2.515767,80.874726,627.71034
4.179,115.820645,2.451028,78.665141,627.04416
4.18,117.363239,2.383329,76.764088,626.342162
4.181,118.898002,2.313225,75.503343,625.621761
4.182,120.43397,2.24146,74.847092,624.894416
4.183,121.979408,2.168774,74.617449,624.165537
4.184,123.52767,2.096082,75.637701,623.435356
4.185,125.072666,2.02441,78.922285,622.702847
4.186,126.608836,1.955044,82.255339,621.962378
4.187,128.145295,1.88929,83.697243,621.190599
4.188,129.690383,1.82839,83.969422,620.395761
4.189,131.237528,1.773343,83.685297,619.577654
4.19,132.780709,1.724758,85.27185,618.718676
4.191,134.314431,1.682983,89.226194,617.80458
4.192,135.833704,1.648047,92.079172,616.828717
4.193,137.334014,1.619757,92.695881,615.793709
4.194,138.811305,1.597652,92.223054,614.727756
4.195,140.261952,1.581082,91.428044,613.662429
4.196,141.696908,1.569261,90.714546,612.61654
4.197,143.126256,1.561298,90.227213,611.597983
4.198,144.530902,1.556367,89.964734,610.633126
4.199,145.907636,1.55376,89.865898,609.749654
4.2,147.267801,1.552743,89.861282,608.942987
4.201,148.593496,1.552612,90.908635,608.197932
4.202,149.882641,1.552908,93.119473,607.499948
4.203,151.147644,1.553288,95.214069,606.803934
4.204,152.385776,1.55377,96.695514,606.065786
4.205,153.608815,1.554319,97.524124,605.251416
4.206,154.813421,1.554925,98.871496,604.33113
4.207,155.98244,1.555414,101.081293,603.302388
4.208,157.128651,1.555215,102.039021,602.138518
4.209,158.278002,1.553544,101.209649,600.807993
4.21,159.440054,1.549704,100.878171,599.316817
4.211,160.595164,1.543004,101.853492,597.699923
4.212,161.725389,1.532886,103.105101,595.949811
4.213,162.828573,1.51921,104.133051,594.084923
4.214,163.917017,1.502348,104.791311,592.153155
4.215,165.002031,1.482384,105.119351,590.186946
4.216,166.065637,1.459387,105.222563,588.208161
4.217,167.105636,1.433615,105.205117,586.241237
4.218,168.134276,1.405321,106.154399,584.274385
4.219,169.148635,1.374956,109.270271,582.323819
4.22,170.160264,1.342848,112.439786,580.360094
4.221,171.165574,1.309781,113.764414,578.381783
4.222,172.147133,1.276347,113.970057,576.324967
4.223,173.11742,1.243362,113.658294,574.184002
4.224,174.073728,1.211407,113.217066,571.931761
4.225,174.999462,1.18136,112.841447,569.6026
4.226,175.907893,1.153779,113.60609,567.196635
4.227,176.81123,1.129367,115.646948,564.744728
4.228,177.706493,1.108384,117.663963,562.232142
4.229,178.590985,1.091296,118.115072,559.694092
4.23,179.46228,1.078372,116.786226,557.131158
4.231,180.318207,1.069894,116.092991,554.55801
4.232,181.156838,1.066001,117.872845,551.966175
4.233,181.962305,1.066574,121.205181,549.317669
4.234,182.720214,1.07134,123.267421,546.613883
4.235,183.445915,1.079944,124.248926,543.846287
4.236,184.153573,1.091971,125.531302,541.019554
4.237,184.842049,1.10696,125.580036,538.158588
4.238,185.510373,1.124259,124.094542,535.284317
4.239,186.143562,1.143074,123.388363,532.399401
4.24,186.72804,1.162609,125.218087,529.523771
4.241,187.279911,1.181925,127.600937,526.677928
4.242,187.799862,1.200064,128.557346,523.876789
4.243,188.274471,1.216036,129.678689,521.127654
4.244,188.7058,1.228919,131.577382,518.442017
4.245,189.0959,1.238015,132.272832,515.817222
4.246,189.446801,1.242928,131.272104,513.236715
4.247,189.76051,1.243459,130.853037,510.681845
4.248,190.039005,1.239691,131.798984,508.155198
4.249,190.270056,1.231812,133.053174,505.652625
4.25,190.442654,1.219989,134.0962,503.165302
4.251,190.561117,1.204343,134.770628,500.683207
4.252,190.629599,1.184937,135.110922,498.201222
4.253,190.652092,1.161876,135.221467,495.717974
4.254,190.632421,1.135304,135.207343,493.245542
4.255,190.574245,1.105514,135.145568,490.803922
4.256,190.466887,1.072922,135.080789,488.39828
4.257,190.300765,1.038056,135.03225,486.030567
4.258,190.095673,1.001368,136.01534,483.706149
4.259,189.855698,0.963352,138.17086,481.437177
4.26,189.570544,0.924561,139.216926,479.229932
4.261,189.24513,0.885663,139.522757,477.084655
4.262,188.884108,0.847363,140.452328,474.999697
4.263,188.491869,0.810399,140.376732,472.960047
4.264,188.05838,0.775489,139.906599,470.963562
4.265,187.574617,0.743352,140.412282,469.012014
4.266,187.04668,0.714585,141.184339,467.105769
4.267,186.480322,0.689553,141.858038,465.245334
4.268,185.880948,0.668499,141.297528,463.42611
4.269,185.239462,0.651545,140.378772,461.654189
4.27,184.547696,0.638691,140.57186,459.936139
4.271,183.81254,0.629978,141.17182,458.287817
4.272,183.02629,0.625405,142.789684,456.714704
4.273,182.182092,0.624941,144.391208,455.218155
4.274,181.288063,0.628533,144.542031,453.80623
4.275,180.351818,0.636134,145.065137,452.476136
4.276,179.380483,0.647686,145.600777,451.228457
4.277,178.366543,0.663093,143.973406,450.056426
4.278,177.303282,0.68222,141.89224,448.953563
4.279,176.198909,0.70489,142.208946,447.913184
4.28,175.046924,0.730831,143.430045,446.926934
4.281,173.841558,0.759694,143.683171,446.000683
4.282,172.577734,0.791083,143.468417,445.141211
4.283,171.251026,0.824568,143.118467,444.359878
4.284,169.871796,0.859672,142.807132,443.661987
4.285,168.435551,0.895857,142.595741,443.042529
4.286,166.938394,0.932546,142.482646,442.509164
4.287,165.391162,0.969207,141.428813,442.071918
4.288,163.80396,1.005262,140.270989,441.719992
4.289,162.172013,1.040163,140.394472,441.432765
4.29,160.476952,1.073431,141.013561,441.198443
4.291,158.716377,1.104684,141.670195,441.00855
4.292,156.902512,1.133658,142.165153,440.862838
4.293,155.046742,1.160134,142.459822,440.76335
4.294,153.159643,1.183949,141.580473,440.701305
4.295,151.236837,1.20515,139.441926,440.688906
4.296,149.260288,1.223789,138.372434,440.739767
4.297,147.227862,1.24,139.044651,440.867874
4.298,145.15199,1.254099,139.24264,441.092995
4.299,143.044211,1.266358,138.179616,441.416695
4.3,140.915203,1.277025,136.882871,441.830788
4.301,138.760645,1.286554,135.839534,442.342121
4.302,136.56251,1.295361,135.182319,442.947204
4.303,134.318639,1.303927,134.861826,443.642651
4.304,132.0414,1.312801,134.766808,444.426531
4.305,129.742235,1.322556,134.790505,445.293292
4.306,127.417526,1.333726,134.856813,446.245862
4.307,125.064059,1.346816,133.910991,447.291914
4.308,122.693173,1.362166,131.790733,448.436228
4.309,120.301137,1.37998,130.769586,449.686689
4.31,117.884617,1.400317,130.477681,451.03699
4.311,115.440658,1.423307,129.553741,452.492229
4.312,112.966655,1.448921,128.618194,454.052495
4.313,110.474514,1.476998,127.930287,455.716734
4.314,107.961022,1.507528,127.530217,457.484121
4.315,105.423322,1.540425,127.356914,459.338478
4.316,102.873063,1.57554,127.323982,461.262405
4.317,100.320949,1.612789,126.346052,463.249727
4.318,97.76261,1.651991,124.230062,465.289838
4.319,95.194074,1.692917,122.215218,467.371254
4.32,92.625913,1.735317,120.785775,469.478055
4.321,90.053629,1.778953,119.98368,471.599627
4.322,87.473123,1.823532,118.645148,473.740259
4.323,84.894844,1.868727,116.434509,475.903346
4.324,82.328347,1.914164,115.47217,478.094304
4.325,79.782328,1.959475,116.296619,480.322769
4.326,77.264665,2.004214,116.624374,482.593247
4.327,74.768293,2.047878,115.646828,484.90919
4.328,72.286662,2.090077,114.394216,487.280741
4.329,69.827898,2.13053,113.366036,489.712776
4.33,67.385177,2.16905,112.707927,492.189475
4.331,64.952195,2.205571,111.368326,494.697625
4.332,62.537317,2.24012,109.097028,497.22557
4.333,60.14813,2.272749,107.053968,499.759682
4.334,57.791477,2.303521,106.668215,502.286356
4.335,55.473498,2.332488,107.070685,504.799004
4.336,53.199663,2.35977,105.666282,507.293009
4.337,50.974811,2.385508,103.894936,509.7674
4.338,48.789014,2.409947,103.461891,512.231594
4.339,46.633042,2.433353,103.698144,514.693352
4.34,44.512505,2.455967,104.146937,517.161149
4.341,42.418232,2.478048,103.550545,519.642407
4.342,40.355905,2.499779,101.671789,522.143098
4.343,38.344771,2.521332,99.770599,524.662601
4.344,36.373906,2.542869,97.3613,527.199315
4.345,34.433164,2.56458,94.380503,529.746467
4.346,32.527317,2.586593,92.979903,532.293059
4.347,30.6606,2.608898,93.62135,534.831435
4.348,28.85091,2.631391,93.920853,537.355438
4.349,27.114407,2.653868,92.98656,539.858495
4.35,25.43726,2.676078,91.795045,542.342202
4.351,23.80659,2.697688,90.818845,544.804251
4.352,22.210436,2.718328,90.194926,547.243199
4.353,20.637725,2.737551,89.884776,549.650782
4.354,19.106577,2.754984,89.787836,552.029162
4.355,17.633414,2.770232,89.805065,554.377393
4.356,16.218873,2.782907,88.852946,556.686038
4.357,14.863315,2.792656,86.745751,558.949026
4.358,13.566847,2.799258,84.730304,561.159577
4.359,12.329344,2.802569,83.296541,563.312338
4.36,11.15047,2.802568,82.489758,565.401554
4.361,10.029693,2.79935,81.147651,567.426045
4.362,8.966309,2.793073,78.934861,569.377622
4.363,7.945286,2.783927,76.959709,571.246617
4.364,6.952711,2.772245,76.627422,573.034949
4.365,6.004086,2.758439,78.074798,574.749367
4.366,5.113429,2.742871,78.854461,576.390612
4.367,4.279177,2.725986,78.136293,577.959136
4.368,3.513856,2.708265,76.993593,579.460508
4.369,2.82867,2.690198,75.983972,580.903704
4.37,2.205222,2.672169,75.301702,582.276048
4.371,1.626449,2.654602,74.938654,583.584519
4.372,1.09074,2.63797,74.80534,584.8366
4.373,0.596457,2.622434,74.802831,586.012472
4.374,0.156117,2.608286,73.843167,587.122575
4.375,-0.219033,2.595595,71.735495,588.14961
4.376,-0.547287,2.584534,70.734448,589.100258
4.377,-0.845565,2.57513,70.460321,589.971422
4.378,-1.115286,2.567342,69.548404,590.764292
4.379,-1.34369,2.561154,67.607431,591.487533
4.38,-1.519255,2.556251,63.74172,592.12824
4.381,-1.659982,2.552482,60.124524,592.709467
4.382,-1.768301,2.54946,59.60957,593.223414
4.383,-1.832387,2.547004,61.526,593.69268
4.384,-1.855759,2.544692,63.929017,594.10099
4.385,-1.841791,2.542254,65.884513,594.466812
4.386,-1.79371,2.539336,66.115808,594.779559
4.387,-1.714599,2.535614,64.561113,595.026187
4.388,-1.607394,2.530907,62.688648,595.227189
4.389,-1.474889,2.524866,62.202066,595.363496
4.39,-1.319736,2.517278,63.430699,595.437195
4.391,-1.130277,2.508065,65.035864,595.459113
4.392,-0.910145,2.497129,66.363354,595.431887
4.393,-0.676949,2.484361,67.218036,595.34876
4.394,-0.418511,2.469867,66.6351,595.230256
4.395,-0.123784,2.453792,63.592344,595.08935
4.396,0.203034,2.43624,59.343341,594.913619
4.397,0.557979,2.417437,55.742868,594.710525
4.398,0.937317,2.397753,53.381593,594.490542
4.399,1.337543,2.377579,52.168982,594.258494
4.4,1.755367,2.357223,52.769559,594.000298
4.401,2.187714,2.337112,53.956575,593.722545
4.402,2.631716,2.317663,53.041733,593.43174
4.403,3.084703,2.299215,50.494256,593.117927
4.404,3.558372,2.282119,46.948358,592.784104
4.405,4.063343,2.266691,43.947068,592.43335
4.406,4.580877,2.253112,45.015893,592.06878
4.407,5.107949,2.24159,49.500133,591.696342
4.408,5.655929,2.232265,54.184321,591.324694
4.409,6.220966,2.225185,57.687154,590.962362
4.41,6.813647,2.220351,59.757183,590.615768
4.411,7.429382,2.217747,59.665383,590.294885
4.412,8.049712,2.217324,56.682287,590.006026
4.413,8.686074,2.218906,51.286904,589.748536
4.414,9.34887,2.222326,46.351512,589.521388
4.415,10.033348,2.227313,45.973167,589.321951
4.416,10.735078,2.233622,49.601721,589.145911
4.417,11.449942,2.240948,54.917098,588.990828
4.418,12.174122,2.249025,60.506426,588.85346
4.419,12.904089,2.25754,62.677066,588.733044
4.42,13.636592,2.266192,59.815293,588.627221
4.421,14.382819,2.274744,53.624641,588.545477
4.422,15.152953,2.282973,46.718362,588.497725
4.423,15.942051,2.290708,43.403788,588.489205
4.424,16.745519,2.297795,44.489877,588.520952
4.425,17.559099,2.304134,47.099516,588.592886
4.426,18.378858,2.309696,49.633944,588.701602
4.427,19.201171,2.314479,50.441653,588.847698
4.428,20.036886,2.318536,48.294975,589.040342
4.429,20.895874,2.321984,43.484282,589.277203
4.43,21.772911,2.324918,36.848247,589.545407
